214 documents , 1 concepts , 1072 context features (15281) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 5, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
0.003064846041052495   T=0,K=0:  23658 (0.118) ; 62204 (0.048) ; 65313 (0.034) ; 27847 (0.028) ; 15893 (0.026) ; 110639 (0.021) ; 59660 (0.020) ; 25908 (0.018) ; 102000 (0.017) ; 114404 (0.015) ; 
0.004827631893444645   T=1,K=0:  23658 (0.072) ; 62204 (0.067) ; 65313 (0.035) ; 27847 (0.028) ; 114404 (0.025) ; 110639 (0.024) ; 15893 (0.022) ; 90504 (0.021) ; 46804 (0.016) ; 58853 (0.015) ; 
0.013454560261799389   T=2,K=0:  62204 (0.085) ; 23658 (0.062) ; 114404 (0.036) ; 65313 (0.033) ; 110598 (0.032) ; 27847 (0.026) ; 46804 (0.018) ; 110639 (0.017) ; 90504 (0.016) ; 58853 (0.015) ; 
0.019107150214005452   T=3,K=0:  62204 (0.083) ; 23658 (0.053) ; 27847 (0.043) ; 114404 (0.034) ; 65313 (0.029) ; 110598 (0.023) ; 90504 (0.019) ; 45252 (0.016) ; 59660 (0.015) ; 110639 (0.015) ; 
0.16212139529793   T=4,K=0:  62204 (0.070) ; 23658 (0.039) ; 27847 (0.028) ; 110598 (0.026) ; 114404 (0.025) ; 59660 (0.025) ; 65313 (0.022) ; 45252 (0.017) ; 63772 (0.015) ; 90504 (0.015) ; 
0.009134175350750258   T=5,K=0:  62204 (0.052) ; 23658 (0.031) ; 114404 (0.030) ; 110598 (0.028) ; 65313 (0.028) ; 59660 (0.026) ; 27847 (0.020) ; 45252 (0.019) ; 90504 (0.019) ; 58853 (0.016) ; 
0.04528775954778337   T=6,K=0:  62204 (0.044) ; 65313 (0.025) ; 90504 (0.024) ; 45252 (0.022) ; 114404 (0.022) ; 23658 (0.020) ; 110598 (0.019) ; 59660 (0.017) ; 112720 (0.016) ; 58853 (0.016) ; 
0.0901754094786913   T=7,K=0:  62204 (0.036) ; 90504 (0.033) ; 112720 (0.028) ; 110598 (0.021) ; 63772 (0.021) ; 65313 (0.020) ; 59660 (0.018) ; 114404 (0.016) ; 31236 (0.016) ; 58853 (0.015) ; 
0.12131444147678287   T=8,K=0:  62204 (0.033) ; 112720 (0.027) ; 90504 (0.025) ; 31236 (0.023) ; 63772 (0.023) ; 102000 (0.021) ; 110598 (0.018) ; 1984 (0.017) ; 65313 (0.014) ; 40983 (0.014) ; 
0.18409241438810864   T=9,K=0:  62204 (0.033) ; 102000 (0.027) ; 90504 (0.024) ; 76029 (0.023) ; 65313 (0.021) ; 31236 (0.021) ; 63772 (0.020) ; 112720 (0.019) ; 88716 (0.014) ; 1984 (0.013) ; 
0.2631076394049024   T=10,K=0:  102000 (0.033) ; 63772 (0.029) ; 112720 (0.025) ; 62204 (0.024) ; 31236 (0.022) ; 76029 (0.021) ; 90504 (0.018) ; 40983 (0.017) ; 6339 (0.017) ; 59660 (0.016) ; 
