45 documents , 1 concepts , 308 context features (69419) 
kappaF 10.000000, kappaK 2.000000, a0 5.000000, b0 3.000000, K 15, max_docs_per_slice 2000, start -800, end 400, times 11, dT 100, I 1000


map[]

===============  per type  ===============
0.0027162311068582544   T=0,K=0:  67009 (0.281) ; 69419 (0.132) ; 111764 (0.102) ; 75595 (0.082) ; 57460 (0.079) ; 25018 (0.048) ; 71492 (0.027) ; 14266 (0.025) ; 57466 (0.024) ; 108780 (0.019) ; 
0.5635447352516761   T=1,K=0:  67009 (0.240) ; 111764 (0.158) ; 69419 (0.126) ; 57460 (0.107) ; 75595 (0.050) ; 25018 (0.039) ; 71492 (0.027) ; 57466 (0.022) ; 14266 (0.021) ; 108780 (0.018) ; 
2.656847484469269e-06   T=2,K=0:  67009 (0.279) ; 111764 (0.141) ; 69419 (0.133) ; 57460 (0.083) ; 25018 (0.049) ; 75595 (0.041) ; 108780 (0.023) ; 57466 (0.020) ; 14266 (0.020) ; 71492 (0.019) ; 
1.4422340427317604e-05   T=3,K=0:  67009 (0.183) ; 111764 (0.161) ; 69419 (0.137) ; 57460 (0.106) ; 25018 (0.043) ; 75595 (0.036) ; 108780 (0.030) ; 35417 (0.024) ; 22100 (0.022) ; 14266 (0.021) ; 
6.164368375449389e-06   T=4,K=0:  111764 (0.161) ; 67009 (0.151) ; 69419 (0.136) ; 57460 (0.123) ; 25018 (0.049) ; 108780 (0.030) ; 75595 (0.030) ; 71492 (0.028) ; 67974 (0.025) ; 22100 (0.024) ; 
1.2554617228864516e-09   T=5,K=0:  67009 (0.168) ; 111764 (0.147) ; 57460 (0.136) ; 69419 (0.107) ; 75595 (0.046) ; 25018 (0.036) ; 35417 (0.036) ; 71492 (0.025) ; 14266 (0.025) ; 22100 (0.022) ; 
1.414682061217175e-07   T=6,K=0:  57460 (0.157) ; 67009 (0.143) ; 69419 (0.134) ; 111764 (0.111) ; 35417 (0.054) ; 75595 (0.038) ; 25018 (0.025) ; 85306 (0.023) ; 67974 (0.022) ; 17183 (0.018) ; 
3.515007637308554e-05   T=7,K=0:  57460 (0.205) ; 111764 (0.134) ; 69419 (0.128) ; 67009 (0.087) ; 35417 (0.059) ; 75595 (0.043) ; 108780 (0.026) ; 64448 (0.026) ; 67974 (0.023) ; 112833 (0.020) ; 
0.08074428862807721   T=8,K=0:  111764 (0.234) ; 57460 (0.181) ; 69419 (0.110) ; 67009 (0.065) ; 35417 (0.043) ; 75595 (0.043) ; 108780 (0.039) ; 64448 (0.028) ; 67974 (0.022) ; 71492 (0.019) ; 
0.12317020734063606   T=9,K=0:  111764 (0.192) ; 57460 (0.180) ; 69419 (0.096) ; 35417 (0.063) ; 75595 (0.059) ; 67009 (0.049) ; 82665 (0.032) ; 64448 (0.031) ; 71492 (0.030) ; 108780 (0.029) ; 
4.86485458501218e-10   T=10,K=0:  111764 (0.171) ; 57460 (0.160) ; 69419 (0.097) ; 75595 (0.067) ; 82665 (0.053) ; 67974 (0.046) ; 67009 (0.044) ; 35417 (0.037) ; 71492 (0.035) ; 64448 (0.032) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=0:  111764 (0.156) ; 67009 (0.154) ; 57460 (0.138) ; 69419 (0.121) ; 75595 (0.049) ; 35417 (0.035) ; 25018 (0.032) ; 108780 (0.024) ; 71492 (0.024) ; 67974 (0.022) ; 

4.511004148431746e-10   T=0,K=1:  26034 (0.107) ; 48504 (0.098) ; 111764 (0.073) ; 75595 (0.065) ; 70495 (0.057) ; nlsj71743 (0.049) ; 45996 (0.044) ; 45980 (0.040) ; 98234 (0.035) ; 49629 (0.026) ; 
0.0001101062891589869   T=1,K=1:  48504 (0.089) ; 26034 (0.071) ; 111764 (0.071) ; 70495 (0.066) ; 75595 (0.058) ; 45996 (0.053) ; 45980 (0.051) ; nlsj71743 (0.041) ; 15609 (0.036) ; 98234 (0.033) ; 
0.09867487739079282   T=2,K=1:  75595 (0.084) ; 70495 (0.079) ; 111764 (0.072) ; 48504 (0.067) ; 45980 (0.058) ; 45996 (0.053) ; 26034 (0.047) ; nlsj71743 (0.038) ; 98234 (0.031) ; 15609 (0.030) ; 
0.1404249316202336   T=3,K=1:  70495 (0.090) ; 75595 (0.071) ; 45980 (0.067) ; 45996 (0.058) ; 48504 (0.054) ; 26034 (0.051) ; nlsj71743 (0.041) ; 15609 (0.041) ; 111764 (0.040) ; 64586 (0.028) ; 
