955 documents , 1 concepts , 2745 context features (75005) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 15, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
0.5118488508937579   T=0,K=0:  37776 (0.030) ; 105829 (0.020) ; 64866 (0.019) ; 112347 (0.019) ; 51241 (0.017) ; 45996 (0.016) ; 37650 (0.016) ; 104639 (0.015) ; 31242 (0.013) ; 114651 (0.012) ; 
0.3759983037498399   T=1,K=0:  64866 (0.032) ; 104639 (0.023) ; 45996 (0.021) ; 37776 (0.019) ; 105829 (0.018) ; nlsj61372 (0.016) ; 97121 (0.014) ; 31161 (0.014) ; 37650 (0.014) ; 63772 (0.012) ; 
0.39753440500568127   T=2,K=0:  64866 (0.027) ; 45996 (0.024) ; 104639 (0.021) ; 37776 (0.015) ; 37650 (0.015) ; 105829 (0.015) ; 63772 (0.014) ; 31161 (0.014) ; nlsj61372 (0.013) ; 35542 (0.013) ; 
0.23280966078975032   T=3,K=0:  64866 (0.028) ; 45996 (0.024) ; 85306 (0.015) ; 63772 (0.014) ; 62204 (0.013) ; 37650 (0.013) ; 37776 (0.013) ; nlsj61372 (0.012) ; 97121 (0.012) ; 8665 (0.011) ; 
0.08625982719807007   T=4,K=0:  64866 (0.024) ; 45996 (0.024) ; 37776 (0.015) ; 63772 (0.014) ; 105829 (0.014) ; 42830 (0.014) ; 62204 (0.013) ; nlsj32160 (0.013) ; 97121 (0.013) ; 85306 (0.012) ; 
0.00998086581902887   T=5,K=0:  45996 (0.026) ; 64866 (0.018) ; 37776 (0.017) ; 105829 (0.016) ; nlsj32160 (0.015) ; 85306 (0.014) ; 63772 (0.013) ; 51241 (0.012) ; 42830 (0.012) ; 37650 (0.011) ; 
0.056978475423068026   T=6,K=0:  45996 (0.031) ; 37776 (0.015) ; 105829 (0.014) ; 85306 (0.013) ; nlsj61372 (0.013) ; nlsj32160 (0.012) ; 78538 (0.012) ; 63772 (0.012) ; 64866 (0.011) ; 72202 (0.011) ; 
0.0648946523115741   T=7,K=0:  85306 (0.029) ; 45996 (0.028) ; 78538 (0.017) ; 37776 (0.016) ; 63772 (0.014) ; 64866 (0.011) ; nlsj61372 (0.010) ; 37650 (0.010) ; 27847 (0.010) ; 105829 (0.010) ; 
0.10450008430494467   T=8,K=0:  85306 (0.029) ; 45996 (0.018) ; 78538 (0.018) ; 37776 (0.017) ; 70958 (0.014) ; 26857 (0.013) ; nlsj96033 (0.012) ; 64866 (0.011) ; 84234 (0.011) ; nlsj32160 (0.011) ; 
0.049236260219461765   T=9,K=0:  78538 (0.042) ; 85306 (0.041) ; 37776 (0.016) ; 15893 (0.016) ; 45996 (0.015) ; 84234 (0.013) ; 60003 (0.012) ; 35542 (0.012) ; 74127 (0.011) ; 62204 (0.011) ; 
0.0516729821209075   T=10,K=0:  78538 (0.038) ; 15893 (0.030) ; 85306 (0.026) ; 84234 (0.017) ; 45996 (0.016) ; 37776 (0.013) ; 74127 (0.012) ; 35542 (0.012) ; 86108 (0.012) ; 63713 (0.011) ; 
0.047159792475119096   T=11,K=0:  78538 (0.033) ; 85306 (0.029) ; 15893 (0.027) ; 45996 (0.017) ; 62204 (0.015) ; 74127 (0.015) ; 60003 (0.014) ; 63713 (0.014) ; 35542 (0.014) ; 84234 (0.012) ; 
