474 documents , 1 concepts , 1897 context features (59339) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 10, max_docs_per_slice 2000, start -700, end 142, times 9, dT 100, I 1000


map[]

===============  per type  ===============
0.331612296629252   T=0,K=0:  84494 (0.044) ; 73277 (0.043) ; 80761 (0.017) ; 28566 (0.016) ; 61855 (0.015) ; 22100 (0.014) ; 22209 (0.014) ; 17723 (0.014) ; 44831 (0.013) ; 1564 (0.012) ; 
0.39239892753797   T=1,K=0:  73277 (0.047) ; 84494 (0.040) ; 61855 (0.021) ; 72627 (0.021) ; 80761 (0.019) ; 1564 (0.017) ; 22209 (0.016) ; 22100 (0.016) ; 38227 (0.014) ; 44831 (0.013) ; 
0.23196239312033343   T=2,K=0:  84494 (0.039) ; 1564 (0.031) ; 22100 (0.030) ; 73277 (0.029) ; 80761 (0.016) ; 22209 (0.016) ; 61855 (0.016) ; 72627 (0.012) ; 52571 (0.012) ; 84505 (0.011) ; 
0.20919047704052426   T=3,K=0:  84494 (0.031) ; 1564 (0.022) ; 22209 (0.020) ; 52571 (0.020) ; 73277 (0.018) ; 22100 (0.017) ; 72627 (0.014) ; 45996 (0.013) ; 28566 (0.013) ; 110114 (0.012) ; 
0.09781803322669227   T=4,K=0:  84494 (0.029) ; 1564 (0.022) ; 22209 (0.020) ; 22100 (0.015) ; 84505 (0.013) ; 73277 (0.013) ; 106696 (0.011) ; 52571 (0.011) ; 31161 (0.010) ; 110114 (0.010) ; 
0.16779613416061206   T=5,K=0:  84494 (0.040) ; 22209 (0.019) ; 45996 (0.015) ; 106696 (0.013) ; 73277 (0.013) ; 72627 (0.012) ; 84234 (0.012) ; 1564 (0.010) ; 110012 (0.010) ; 22100 (0.010) ; 
0.11160578671014536   T=6,K=0:  84494 (0.032) ; 45996 (0.019) ; 22209 (0.019) ; 72627 (0.014) ; 31351 (0.012) ; 73277 (0.011) ; 93471 (0.011) ; nlsj2087 (0.010) ; 27764 (0.010) ; 102381 (0.009) ; 
0.11021525258221537   T=7,K=0:  84494 (0.029) ; 22209 (0.016) ; 22100 (0.012) ; 15173 (0.012) ; 59339 (0.011) ; 48291 (0.010) ; 72627 (0.010) ; 84505 (0.010) ; nlsj2087 (0.010) ; 45996 (0.010) ; 
0.20600895433967603   T=8,K=0:  84494 (0.036) ; 84505 (0.015) ; 59339 (0.015) ; 22209 (0.014) ; nlsj2087 (0.014) ; 84234 (0.014) ; 15173 (0.014) ; 100524 (0.013) ; 48291 (0.013) ; 22100 (0.013) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=0:  84494 (0.036) ; 73277 (0.021) ; 22209 (0.017) ; 22100 (0.015) ; 1564 (0.014) ; 72627 (0.013) ; 45996 (0.011) ; 84505 (0.010) ; 52571 (0.010) ; 80761 (0.010) ; 

0.027755294337482406   T=0,K=1:  6549 (0.042) ; 97101 (0.027) ; 30040 (0.024) ; 45996 (0.023) ; 112794 (0.019) ; 110639 (0.019) ; 51849 (0.015) ; 47973 (0.013) ; 17595 (0.012) ; 80370 (0.012) ; 
0.04177977779370781   T=1,K=1:  6549 (0.031) ; 45996 (0.029) ; 97101 (0.022) ; 30040 (0.016) ; 86276 (0.015) ; 17595 (0.014) ; 112794 (0.013) ; 5112 (0.013) ; 110639 (0.013) ; 51849 (0.012) ; 
0.07278179462420349   T=2,K=1:  45996 (0.038) ; 6549 (0.023) ; 110639 (0.016) ; 97101 (0.015) ; 51849 (0.014) ; 49875 (0.012) ; 30040 (0.012) ; 75552 (0.012) ; 17595 (0.011) ; 112794 (0.010) ; 
0.09327062131604531   T=3,K=1:  45996 (0.028) ; 6549 (0.025) ; 103922 (0.014) ; 17595 (0.012) ; 97101 (0.010) ; 51849 (0.010) ; 48975 (0.010) ; 30040 (0.009) ; 84234 (0.009) ; 65552 (0.009) ; 
0.1350956666560144   T=4,K=1:  6549 (0.019) ; 45996 (0.018) ; 17595 (0.016) ; 260 (0.014) ; 72610 (0.013) ; 86276 (0.013) ; 97101 (0.012) ; 62204 (0.012) ; 103922 (0.011) ; 79526 (0.010) ; 
