-420	19972 20885 103701 64703 52035 74378 80340 101608 60034 112989 
-420	nlsj32160 68641 79526 24292 84234 71037 79223 37726 
-420	58319 34107 17807 22209 72627 nlsj32160 51662 51662 98894 45427 110598 
-420	34848 
-420	72627 nlsj32160 22209 22209 98894 45427 110598 
-420	34848 
-420	38928 nlsj32160 115193 116293 46858 71065 50165 nlsj32160 
-420	22975 3630 43789 101608 43056 
-420	28566 66294 17190 
-420	17190 19789 39238 62274 113711 
-420	43789 64316 98894 20795 76910 15893 6565 61791 102000 
-420	98871 43056 1083 101608 74602 112720 66173 108780 1083 
-420	116408 56657 43056 1083 101608 
-420	76910 6565 43056 101608 
-420	62528 3466 24856 64703 1564 76530 74378 39178 101608 
-420	76910 43056 62541 nlsj14055 24856 83836 43056 112989 
-420	62528 24856 4958 71037 64866 20046 
-420	4962 22209 65552 22209 64866 73064 1499 24856 
-420	101608 77699 62528 51849 3466 24856 4958 112989 110598 
-420	62528 3466 24856 101608 83665 67762 1499 
-420	43056 43056 48372 59735 
-420	74631 56058 17595 43056 85665 45996 43056 62528 24856 6330 114548 
-420	74631 35165 1499 24859 104421 108503 74621 71065 64836 43056 
-420	3237 104429 62528 24856 6330 114548 
-420	100973 114615 71037 36923 24856 3241 71065 85982 11638 90504 36923 24856 71065 90504 11638 5033 
-420	74621 17595 3241 17595 62528 
-420	74621 109757 3241 67762 nlsj13946 
-420	34522 83238 36923 71037 
-420	79748 109210 114615 
-420	90166 20023 
-420	74621 81774 79746 79748 109210 114615 
-420	79748 55241 24342 71065 116293 43291 81774 9477 47007 47007 83669 114753 22209 
-420	41481 72627 83740 nlsj95307 17595 41481 16051 20869 109757 41481 67358 
-420	76017 109610 49938 29184 44320 20885 64703 71042 41481 24342 
-420	22019 45427 70773 110598 24261 51849 46802 65747 nlsj71743 76588 105829 87541 
-420	17478 83665 45996 34678 48479 
-420	83665 nlsj32160 105548 
-420	102000 6905 
-420	22019 73064 48479 73064 107066 nlsj32160 
-420	85306 13657 
-420	91634 22019 73672 
-420	115972 102000 
-420	58319 113556 29865 48479 112720 108081 64703 116293 88733 83756 28143 
-420	34678 48479 83665 45996 
-420	105548 83669 nlsj32160 
-420	93812 46858 2017 
-420	106263 24856 98894 nlsj71743 76596 30796 24859 
-420	11433 27438 83756 33426 66342 
-420	28143 30811 116293 115193 46858 
-420	48498 110708 94365 29598 110598 113556 29865 24261 
-420	81774 79746 26447 6325 18107 89407 60034 
-420	60003 60003 15682 57460 70610 nlsj55972 42259 29883 
-420	nlsj32160 1083 74631 nlsj71743 1083 98894 115212 80953 110327 57460 nlsj108051 15893 74764 
-420	83665 74764 
-420	115201 83774 102841 115201 72627 nlsj32160 110598 45427 
-420	nlsj32160 1083 84234 36923 71037 
-420	74378 76530 72963 15893 nlsj55972 114548 87341 84234 
-420	72627 nlsj32160 51662 51662 98894 45427 110598 
-420	34855 29630 
-420	71042 108081 85665 84234 47863 
-420	108081 116470 47863 
-420	74631 79047 108081 80140 260 
-420	108081 955 6174 67250 64866 22209 52332 
-420	83866 63352 260 64866 112720 
-420	58972 17807 112217 71065 
-420	74621 85643 102000 85306 85665 2665 22502 
-420	85306 114753 62565 102000 71373 38153 73064 73064 
-420	71065 105550 61791 51368 93789 83669 105548 102000 114553 
-420	105550 61791 22209 114615 72202 56657 nlsj32160 
-420	102000 114615 74631 20621 51662 nlsj53076 84234 
-420	51701 102000 74621 104690 64866 20077 
-420	nlsj97331 83834 86083 94365 
-420	30156 71065 60034 109249 84234 30814 
-420	74621 60034 22209 71314 29598 79748 38487 45427 85306 
-420	58319 66594 26326 116470 85654 66574 
-420	74631 110381 71037 112623 102000 33241 32263 94711 
-420	114364 102000 100747 
-420	73672 106197 22209 16864 102000 104690 
-420	74631 63352 nlsj32160 85643 
-420	74631 105550 83756 112720 31351 71065 84234 24342 
-420	104690 2061 102669 102736 26327 22209 
-420	74378 71042 77102 16864 86962 47876 106205 
-420	74621 70364 58319 106263 12347 71585 
-420	74621 70364 58319 nlsj30729 86305 22209 106218 
-420	63352 49633 64316 
-420	83866 74621 71042 22209 56657 49705 74621 56657 83866 107136 
-420	74378 60003 103249 47007 
-420	41918 103298 39182 
-420	43206 29895 71956 15893 48589 35133 103298 43206 29895 
-420	48589 76910 41949 103298 103259 29916 35133 
-420	48413 103284 85306 22209 20885 110705 64703 nlsj71743 113556 99485 
-420	91634 95789 19789 22209 95789 91634 
-420	63772 59501 nlsj32160 83310 111895 63013 68938 22209 nlsj81833 
-420	85306 71 77699 25249 114738 30814 
-420	91627 77574 nlsj50582 25249 35219 102000 101018 64866 63772 68938 
-420	67352 71065 93789 16169 
-420	16051 71065 27847 57460 57460 
-420	3237 47629 45996 19789 
-420	15893 103012 16171 3241 51358 
-420	45121 39238 102000 68938 
-420	85306 110456 45996 15893 45121 39238 103012 76910 16215 
-420	15893 16215 51358 109757 45121 19789 11305 
-420	71065 25401 43309 45996 90330 260 
-420	34855 52332 
-420	71065 47617 57456 72254 112720 37405 46858 116293 71065 64866 72254 
-420	71065 73959 47646 80155 45996 19789 101711 62528 32992 68938 
-420	41180 54217 51711 
-420	106206 45996 102000 nlsj55972 51662 32417 102669 85654 105548 114553 
-420	43309 102000 45996 110327 42226 
-420	67762 113711 85612 nlsj52509 46712 19789 1851 64866 2647 
-420	86307 70364 85306 71037 47617 
-420	75552 114741 71042 22209 85306 99403 
-420	20761 59188 101711 86307 80891 
-420	32417 84534 51358 110243 90661 36850 102992 
-420	64316 13446 51358 1522 16171 
-420	11205 54452 67305 nlsj39949 7724 18537 96981 
-420	80181 101711 112720 102700 22209 64866 51326 
-420	40035 70364 11296 66594 nlsj71743 46858 115212 19972 84234 
-420	28592 85665 4845 22209 104355 101713 43206 
-420	21872 91535 85665 91634 98234 64866 22209 
-420	57466 102000 16051 85643 nlsj34223 43977 3346 
-420	30796 100524 85665 110598 16171 22019 16820 51358 70364 110598 
